window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
192,4,2026-01-29,6.17549991607666,5.658580303192139,5.658580303192139,5.815762996673584,5.658580303192139,5.658580303192139,5.815762996673584,5.959666728973389
192,5,2026-01-30,5.896999835968018,5.5406928062438965,5.462101459503174,5.579988479614258,5.462101459503174,5.5406928062438965,5.579988479614258,5.959666728973389
192,6,2026-01-31,5.865166664123535,5.5406928062438965,5.5406928062438965,5.5406928062438965,5.5406928062438965,5.5406928062438965,5.5406928062438965,5.959666728973389
192,7,2026-02-01,5.8333330154418945,5.638932228088379,5.462101459503174,5.658580303192139,5.462101459503174,5.638932228088379,5.658580303192139,5.959666728973389
193,1,2026-01-27,5.828499794006348,5.630085468292236,5.551342964172363,5.630085468292236,5.551342964172363,5.630085468292236,5.630085468292236,5.984000205993652
193,2,2026-01-28,5.892499923706055,5.551342964172363,5.551342964172363,5.551342964172363,5.551342964172363,5.551342964172363,5.551342964172363,5.984000205993652
193,3,2026-01-29,6.17549991607666,5.47260046005249,5.47260046005249,5.551342964172363,5.47260046005249,5.47260046005249,5.551342964172363,5.984000205993652
193,4,2026-01-30,5.896999835968018,5.669456958770752,5.47260046005249,5.669456958770752,5.47260046005249,5.669456958770752,5.669456958770752,5.984000205993652
193,5,2026-01-31,5.865166664123535,5.47260046005249,5.47260046005249,5.47260046005249,5.47260046005249,5.47260046005249,5.47260046005249,5.984000205993652
193,6,2026-02-01,5.8333330154418945,5.551342964172363,5.551342964172363,5.551342964172363,5.551342964172363,5.551342964172363,5.551342964172363,5.984000205993652
193,7,2026-02-02,5.801499843597412,5.630085468292236,5.47260046005249,5.708828449249268,5.47260046005249,5.630085468292236,5.708828449249268,5.984000205993652
194,1,2026-01-28,5.892499923706055,5.560157775878906,5.520724296569824,5.6390252113342285,5.520724296569824,5.560157775878906,5.6390252113342285,5.828499794006348
194,2,2026-01-29,6.17549991607666,5.560157775878906,5.560157775878906,5.560157775878906,5.560157775878906,5.560157775878906,5.560157775878906,5.828499794006348
194,3,2026-01-30,5.896999835968018,5.481290340423584,5.481290340423584,5.481290340423584,5.481290340423584,5.481290340423584,5.481290340423584,5.828499794006348
194,4,2026-01-31,5.865166664123535,5.481290340423584,5.481290340423584,5.603534698486328,5.481290340423584,5.481290340423584,5.603534698486328,5.828499794006348
194,5,2026-02-01,5.8333330154418945,5.560157775878906,5.560157775878906,5.6390252113342285,5.560157775878906,5.560157775878906,5.6390252113342285,5.828499794006348
194,6,2026-02-02,5.801499843597412,5.560157775878906,5.560157775878906,5.717893123626709,5.560157775878906,5.560157775878906,5.717893123626709,5.828499794006348
194,7,2026-02-03,6.0625,5.678459644317627,5.560157775878906,5.678459644317627,5.560157775878906,5.678459644317627,5.678459644317627,5.828499794006348
195,1,2026-01-29,6.17549991607666,5.648403167724609,5.529905319213867,5.648403167724609,5.529905319213867,5.648403167724609,5.648403167724609,5.892499923706055
195,2,2026-01-30,5.896999835968018,5.648403167724609,5.569404602050781,5.687902927398682,5.569404602050781,5.648403167724609,5.687902927398682,5.892499923706055
195,3,2026-01-31,5.865166664123535,5.490406036376953,5.490406036376953,5.569404602050781,5.490406036376953,5.490406036376953,5.569404602050781,5.892499923706055
195,4,2026-02-01,5.8333330154418945,5.648403167724609,5.648403167724609,5.648403167724609,5.648403167724609,5.648403167724609,5.648403167724609,5.892499923706055
195,5,2026-02-02,5.801499843597412,5.648403167724609,5.490406036376953,5.648403167724609,5.490406036376953,5.648403167724609,5.648403167724609,5.892499923706055
195,6,2026-02-03,6.0625,5.648403167724609,5.569404602050781,5.727402210235596,5.569404602050781,5.648403167724609,5.727402210235596,5.892499923706055
195,7,2026-02-04,5.826000213623047,5.608903884887695,5.450906753540039,5.687902927398682,5.450906753540039,5.608903884887695,5.687902927398682,5.892499923706055
196,1,2026-01-30,5.896999835968018,5.661461353302002,5.582280158996582,5.661461353302002,5.582280158996582,5.661461353302002,5.661461353302002,6.17549991607666
196,2,2026-01-31,5.865166664123535,5.661461353302002,5.621870517730713,5.661461353302002,5.621870517730713,5.661461353302002,5.661461353302002,6.17549991607666
196,3,2026-02-01,5.8333330154418945,5.503098964691162,5.503098964691162,5.503098964691162,5.503098964691162,5.503098964691162,5.503098964691162,6.17549991607666
196,4,2026-02-02,5.801499843597412,5.701052188873291,5.661461353302002,5.701052188873291,5.661461353302002,5.701052188873291,5.701052188873291,6.17549991607666
196,5,2026-02-03,6.0625,5.582280158996582,5.582280158996582,5.701052188873291,5.582280158996582,5.582280158996582,5.701052188873291,6.17549991607666
196,6,2026-02-04,5.826000213623047,5.582280158996582,5.582280158996582,5.582280158996582,5.582280158996582,5.582280158996582,5.582280158996582,6.17549991607666
196,7,2026-02-05,5.798999786376953,5.661461353302002,5.463508129119873,5.701052188873291,5.463508129119873,5.661461353302002,5.701052188873291,6.17549991607666
197,1,2026-01-31,5.865166664123535,5.671273231506348,5.671273231506348,5.671273231506348,5.671273231506348,5.671273231506348,5.671273231506348,5.896999835968018
197,2,2026-02-01,5.8333330154418945,5.671273231506348,5.512636661529541,5.671273231506348,5.512636661529541,5.671273231506348,5.671273231506348,5.896999835968018
197,3,2026-02-02,5.801499843597412,5.512636661529541,5.512636661529541,5.671273231506348,5.512636661529541,5.512636661529541,5.671273231506348,5.896999835968018
197,4,2026-02-03,6.0625,5.512636661529541,5.512636661529541,5.710933208465576,5.512636661529541,5.512636661529541,5.710933208465576,5.896999835968018
197,5,2026-02-04,5.826000213623047,5.6316142082214355,5.591954708099365,5.710933208465576,5.591954708099365,5.6316142082214355,5.710933208465576,5.896999835968018
197,6,2026-02-05,5.798999786376953,5.710933208465576,5.591954708099365,5.710933208465576,5.591954708099365,5.710933208465576,5.710933208465576,5.896999835968018
197,7,2026-02-06,5.863500118255615,5.552295684814453,5.552295684814453,5.710933208465576,5.552295684814453,5.552295684814453,5.710933208465576,5.896999835968018
