window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
35,0.0023832530714571476,0.04356895014643669,0.9837163612246513,0.0710211843252182,0.37809228897094727,0.8498488068580627,1.1735724210739136,1.0,1.0,1.0,0.8498488068580627,0.24586466165413534,0.0006393647681761649,0.02428572518484933,0.04288408160209656,0.021784475073218346,0.042100805789232254
36,0.000471751467557624,0.01882784627377987,0.42297448962926865,0.07378599792718887,0.41984686255455017,0.8569415211677551,1.142277479171753,1.0,1.0,1.0,0.8569415211677551,0.2330827067669173,0.0009937809266245626,0.02299976348876953,0.04015609994530678,0.009413923136889935,0.04553805664181709
37,0.002935294294729829,0.04278264567255974,0.9585225023329258,0.0855662152171135,0.46696826815605164,0.945184051990509,1.2349084615707397,1.0,1.0,1.0,0.945184051990509,0.24060150375939854,0.0017181759981862602,0.030487877982003347,0.04967503994703293,0.02139132283627987,0.044843368232250214
38,0.002027795882895589,0.04050976783037186,0.9034381248056889,0.0831843763589859,0.4539966583251953,0.909420907497406,1.2215244770050049,1.0,1.0,1.0,0.909420907497406,0.2180451127819549,0.002530533088767178,0.03974996294294085,0.04826756939291954,0.02025488391518593,0.04267451912164688
39,0.0010728960623964667,0.026849474757909775,0.5986996460705996,0.07897623628377914,0.4368568956851959,0.9495989680290222,1.2474257946014404,1.0,1.0,1.0,0.9495989680290222,0.1954887218045113,0.003430976326853852,0.050785609654017856,0.04451245442032814,0.013424737378954887,0.05044744163751602
40,0.008453273214399815,0.08438519388437271,1.8811952322721481,0.08450859040021896,0.41460663080215454,0.9236562848091125,1.209816575050354,1.0,1.0,1.0,0.9236562848091125,0.20375939849624058,0.00668596020701833,0.07378557750156947,0.05506530776619911,0.042192596942186356,0.03730032220482826
41,0.015078787691891193,0.1183067038655281,2.641420252621174,0.09656662493944168,0.4387105405330658,0.9431994557380676,1.2294504642486572,1.0,1.0,1.0,0.9431994557380676,0.24962406015037594,0.015516178493369028,0.12007107053484235,0.057083241641521454,0.05915335193276405,0.03723670169711113
42,0.006767463404685259,0.07894747704267502,1.7539814114570618,0.08373143523931503,0.41505739092826843,0.854817271232605,1.1687729358673096,1.0,1.0,1.0,0.854817271232605,0.24135338345864654,0.006235993198158342,0.07457126889910017,0.05042136460542679,0.03947373852133751,0.03506035730242729
43,0.0033338856883347034,0.04762261360883713,1.054137945175171,0.0801873728632927,0.40480661392211914,0.9325605630874634,1.2565642595291138,1.0,1.0,1.0,0.9325605630874634,0.23082706766917296,0.0012433008807225374,0.03342853273664202,0.0495745874941349,0.023811306804418564,0.04368147626519203
44,0.0008114968659356236,0.02198103442788124,0.48529556952416897,0.07800542563199997,0.42102909088134766,0.9126799702644348,1.1931487321853638,1.0,1.0,1.0,0.9126799702644348,0.2180451127819549,0.0013413166689783143,0.03454753330775669,0.042878054082393646,0.01099051721394062,0.04838993772864342
45,0.011384372599422932,0.08350617438554764,1.8324131146073341,0.09090957790613174,0.4787962734699249,0.944403350353241,1.3274085521697998,1.0,1.0,1.0,0.944403350353241,0.1962406015037594,0.0020796048052358984,0.0407498904636928,0.036995600908994675,0.04175308719277382,0.0574447326362133
46,0.0060141137801110744,0.06769412010908127,1.4931450597941875,0.08311678469181061,0.42546600103378296,0.8919443488121033,1.1558696031570435,1.0,1.0,1.0,0.8919443488121033,0.21879699248120302,0.0035239812779244467,0.05203560420445034,0.035849183797836304,0.033847060054540634,0.05334525555372238
47,0.00540525559335947,0.06907244771718979,1.5247692354023457,0.07994131743907928,0.39627355337142944,0.8990641236305237,1.1806224584579468,1.0,1.0,1.0,0.8990641236305237,0.24887218045112783,0.005578148093523591,0.07042857578822545,0.036729227751493454,0.034536223858594894,0.053177185356616974
48,0.002077082870528102,0.03945895656943321,0.8751900866627693,0.07766985893249512,0.40152421593666077,0.8392891883850098,1.1968961954116821,1.0,1.0,1.0,0.8392891883850098,0.1804511278195489,0.004160021348070586,0.0606426511492048,0.04149505868554115,0.019729478284716606,0.04243386164307594
49,0.006957732141017914,0.060507502406835556,1.3471419923007488,0.07950873672962189,0.3927924931049347,0.9130074381828308,1.1835525035858154,1.0,1.0,1.0,0.9130074381828308,0.22330827067669173,0.0020805472454737484,0.026928561074393138,0.049548301845788956,0.030253751203417778,0.04175245016813278
50,0.0004339090082794428,0.01605701446533203,0.3529665293172002,0.07910478115081787,0.463750422000885,0.8689063191413879,1.1600896120071411,1.0,1.0,1.0,0.8689063191413879,0.24060150375939854,0.003985429945162521,0.0451427868434361,0.042899709194898605,0.008028507232666016,0.04399091750383377
51,0.002614537952467799,0.03758559748530388,0.8255061693489552,0.0878271535038948,0.46912282705307007,1.0545380115509033,1.2886600494384766,1.0,1.0,1.0,1.0545380115509033,0.24060150375939854,0.006007810083994107,0.06042868750435965,0.05181491747498512,0.01879279874265194,0.053638894110918045
52,0.008823304437100887,0.07956961542367935,1.752280630171299,0.09422861039638519,0.4681604206562042,1.0726267099380493,1.3383853435516357,1.0,1.0,1.0,1.0726267099380493,0.24135338345864665,0.008709997134116878,0.07852363586425781,0.06356285512447357,0.039784807711839676,0.04369981214404106
53,0.006306175142526627,0.07188640534877777,1.5740247443318367,0.08172087371349335,0.4102810323238373,0.8474817872047424,1.079447865486145,1.0,1.0,1.0,0.8474817872047424,0.24887218045112783,0.012187628759550404,0.09942858559744698,0.048731833696365356,0.035943202674388885,0.036016348749399185
54,0.016152678057551384,0.1208321675658226,2.6543809100985527,0.0942675918340683,0.4040437340736389,0.8863545656204224,1.1899745464324951,1.0,1.0,1.0,0.8863545656204224,0.2646616541353383,0.012699028309855618,0.10778576987130302,0.05405556783080101,0.0604160837829113,0.034579891711473465
55,0.01377751212567091,0.1070321649312973,2.3484332486987114,0.09373073279857635,0.4159853756427765,0.944007933139801,1.273602843284607,1.0,1.0,1.0,0.944007933139801,0.2571428571428572,0.0045999913667336455,0.061785493578229635,0.05448625609278679,0.05351608246564865,0.03991454094648361
