window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
53,3,2025-09-11,4.5904998779296875,4.510509490966797,4.088115215301514,4.978023529052734,4.088115215301514,4.510509490966797,4.978023529052734,4.490499973297119
53,4,2025-09-12,4.588500022888184,4.540690898895264,3.9947569370269775,5.0769944190979,3.9947569370269775,4.540690898895264,5.0769944190979,4.490499973297119
53,5,2025-09-13,4.610833168029785,4.552483558654785,3.977726459503174,5.255954265594482,3.977726459503174,4.552483558654785,5.255954265594482,4.490499973297119
53,6,2025-09-14,4.633166790008545,4.562760353088379,3.9174649715423584,5.308895587921143,3.9174649715423584,4.562760353088379,5.308895587921143,4.490499973297119
53,7,2025-09-15,4.6554999351501465,4.556285381317139,3.988525629043579,5.31017541885376,3.988525629043579,4.556285381317139,5.31017541885376,4.490499973297119
54,1,2025-09-10,4.550000190734863,4.495306015014648,4.149133205413818,4.810046195983887,4.149133205413818,4.495306015014648,4.810046195983887,4.500999927520752
54,2,2025-09-11,4.5904998779296875,4.489480495452881,4.039013385772705,4.96011209487915,4.039013385772705,4.489480495452881,4.96011209487915,4.500999927520752
54,3,2025-09-12,4.588500022888184,4.452759742736816,3.9551949501037598,5.070548057556152,3.9551949501037598,4.452759742736816,5.070548057556152,4.500999927520752
54,4,2025-09-13,4.610833168029785,4.434102535247803,3.876920223236084,5.120007038116455,3.876920223236084,4.434102535247803,5.120007038116455,4.500999927520752
54,5,2025-09-14,4.633166790008545,4.4512481689453125,3.823788642883301,5.149910926818848,3.823788642883301,4.4512481689453125,5.149910926818848,4.500999927520752
54,6,2025-09-15,4.6554999351501465,4.421250820159912,3.8217082023620605,5.1910319328308105,3.8217082023620605,4.421250820159912,5.1910319328308105,4.500999927520752
54,7,2025-09-16,4.632999897003174,4.442600250244141,3.739321231842041,5.328587532043457,3.739321231842041,4.442600250244141,5.328587532043457,4.500999927520752
55,1,2025-09-11,4.5904998779296875,4.541158676147461,4.240816116333008,4.92335319519043,4.240816116333008,4.541158676147461,4.92335319519043,4.550000190734863
55,2,2025-09-12,4.588500022888184,4.546489715576172,4.1089091300964355,5.063300609588623,4.1089091300964355,4.546489715576172,5.063300609588623,4.550000190734863
55,3,2025-09-13,4.610833168029785,4.525901794433594,3.9923579692840576,5.076233863830566,3.9923579692840576,4.525901794433594,5.076233863830566,4.550000190734863
55,4,2025-09-14,4.633166790008545,4.513202667236328,3.9217917919158936,5.121860504150391,3.9217917919158936,4.513202667236328,5.121860504150391,4.550000190734863
55,5,2025-09-15,4.6554999351501465,4.507772445678711,3.814993143081665,5.237928867340088,3.814993143081665,4.507772445678711,5.237928867340088,4.550000190734863
55,6,2025-09-16,4.632999897003174,4.48930025100708,3.8329153060913086,5.3129191398620605,3.8329153060913086,4.48930025100708,5.3129191398620605,4.550000190734863
55,7,2025-09-17,4.571000099182129,4.471590995788574,3.7487881183624268,5.397006988525391,3.7487881183624268,4.471590995788574,5.397006988525391,4.550000190734863
56,1,2025-09-12,4.588500022888184,4.581579208374023,4.2988505363464355,4.872603893280029,4.2988505363464355,4.581579208374023,4.872603893280029,4.5904998779296875
